name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
BADG 2006-02-13 2006-11-07    0.10880726    0.02647684  239
BADG 2006-11-08 2007-01-25   -0.63540810    0.02878375   61
BADG 2007-01-26 2007-02-14    0.07669363    0.04434033   20
BADG 2007-02-15 2010-03-16   -0.22097974    0.00998544  939
BADG 2010-03-17 2011-09-08    0.02443286    0.01689230  444
BADG 2011-09-09 2011-10-12    1.05501602    0.09401799   27
BADG 2011-10-13 2012-06-05   -0.15694035    0.01774808  235
BADG 2012-06-06 2012-09-22    0.79341352    0.07830643   98
BADG 2012-09-23 2013-01-24   -0.65662043    0.02353034  124
BADG 2013-01-25 2017-01-23   -0.06397259    0.00867421 1362
BADG 2017-01-24 2017-08-31    0.44300707    0.02491789  210
BADG 2017-09-01 2018-01-11   -0.18736930    0.02592037  133
BADG 2018-01-12 2019-03-18    0.07691199    0.01470401  405
BADG 2019-03-19 2021-01-16   -0.11199181    0.01348197  634
BADG 2021-01-17 2021-02-10   -0.64481014    0.03871583   25
BADG 2021-02-11 2021-05-17    0.14895894    0.03153195   96
BADG 2021-05-18 2023-01-24   -0.14400358    0.01368043  587
BADG 2023-01-25 2023-02-18    0.23796883    0.03972457   25
BADG 2023-02-19 2025-12-30    0.02188550    0.01054971 1003
BAKE 2003-03-05 2003-05-25    0.05425124    0.03384861   35
BAKE 2003-05-27 2004-01-26    0.16632005    0.01572962  222
BAKE 2004-01-27 2004-04-01   -0.12289774    0.01833663   66
BAKE 2004-04-02 2004-12-22    0.08000218    0.01676959  239
BAKE 2004-12-23 2005-04-07   -0.16342514    0.01493768  106
BAKE 2005-04-08 2005-12-13    0.29477222    0.01822899  211
BAKE 2005-12-14 2006-02-26   -0.09732649    0.01834518   67
BAKE 2006-02-27 2006-03-22   -0.29881024    0.03289724   22
BAKE 2006-03-23 2006-06-06    0.29740787    0.02689828   76
BAKE 2006-06-07 2007-02-13    0.42265448    0.01566745  216
BAKE 2007-02-14 2007-03-31    0.05341330    0.02803423   30
BAKE 2007-04-01 2010-03-08    0.39852565    0.01527251  153
BAKE 2010-03-09 2011-11-29    0.53960464    0.00960276  535
BAKE 2011-12-01 2011-12-28    0.86678571    0.02945887   28
BAKE 2011-12-29 2012-01-30    0.69295020    0.02722876   33
BAKE 2012-01-31 2012-12-08    0.50286731    0.01327857  270
BAKE 2012-12-09 2013-02-08    0.59326181    0.01953881   62
BAKE 2013-02-09 2015-04-18    0.42873200    0.00741030  680
BAKE 2015-04-19 2015-12-15    0.26005330    0.01838125  224
BAKE 2015-12-16 2017-02-15    0.41124378    0.00966639  405
BAKE 2017-02-16 2018-12-08    0.33653835    0.01014279  516
BAKE 2018-12-09 2020-02-20    0.38613967    0.00946661  414
BAKE 2020-02-21 2020-11-10    0.26472474    0.01614121  238
BAKE 2020-11-11 2021-02-06    0.39305903    0.01710321   88
BAKE 2021-02-07 2021-09-03    0.28736572    0.01640457  188
BAKE 2021-09-04 2021-12-09    0.39859564    0.02401002   93
BAKE 2021-12-10 2025-12-30    0.28481238    0.00558341 1380
BAKO 1994-08-06 1999-07-27    0.01096422    0.06825501  401
BAKO 1999-08-02 1999-09-09    2.66603271    0.22729356   36
BAKO 1999-09-10 2000-08-10   -1.19458295    0.08630196  239
BAKO 2000-08-11 2001-08-16   -2.06246321    0.08838558  234
BAKO 2001-08-18 2003-03-17   -0.20333300    0.06398638  443
BAKO 2003-03-20 2003-05-02   -2.03678019    0.20059843   43
BAKO 2003-05-03 2003-07-14   -0.53926953    0.17178149   72
BAKO 2003-07-15 2004-02-01    0.46729247    0.09792899  190
BAKO 2004-02-02 2005-07-21   -0.93501307    0.06063851  484
BAKO 2005-07-22 2005-11-01    0.42543799    0.14793568   96
BAKO 2005-11-02 2006-05-17   -0.77754484    0.09184645  189
BAKO 2006-05-18 2007-01-16    0.80662163    0.09580264  211
BAKO 2007-01-17 2009-02-09    0.06204794    0.05309433  641
BAKO 2009-02-10 2015-09-16    0.79236796    0.02837373 2224
BAKO 2015-09-17 2015-10-21    3.23364565    0.25801301   35
BAKO 2015-10-22 2020-06-25    0.65742746    0.03718171 1292
BAKO 2020-06-26 2021-04-01    0.20853012    0.08164445  259
BAKO 2021-04-02 2022-11-19   -0.57039072    0.06729881  415
BAKO 2022-11-20 2025-06-14   -0.11179242    0.05635984  546
BAKO 2025-06-15 2025-12-28   -0.84482664    0.15709267   79
BAN2 2002-12-09 2003-01-04    0.64252412    0.19484109   26
BAN2 2003-01-05 2003-03-26    1.89786670    0.11613560   72
BAN2 2003-03-27 2004-01-18    0.83353028    0.06712218  280
BAN2 2004-01-20 2004-05-02    1.86718464    0.11203785   94
BAN2 2004-05-03 2004-09-12    0.29454542    0.10244779  109
BAN2 2004-09-13 2004-11-16   -1.04179682    0.15305931   58
BAN2 2004-11-17 2005-04-03    1.12651667    0.09655928  112
BAN2 2005-04-04 2005-05-06   -1.11659534    0.24360855   32
BAN2 2005-05-07 2005-05-28    1.73090909    0.29592688   22
BAN2 2005-05-29 2005-06-25   -1.33704648    0.26949582   22
BAN2 2005-06-26 2006-07-19    0.40220123    0.09511727  130
BAN2 2006-07-22 2007-03-21    1.46250485    0.12696426   62
BAN2 2007-03-22 2007-08-24    2.63307170    0.10405528  129
BAN2 2007-08-25 2010-09-15    1.22297324    0.03800074  853
BAN2 2010-09-16 2011-05-12    0.36226021    0.08558258  169
BAN2 2011-05-13 2011-09-22    1.20976275    0.09434926  132
BAN2 2011-09-23 2011-11-01    2.40144113    0.24632630   24
BAN2 2011-11-02 2012-04-05    0.53772511    0.08531417  149
BAN2 2012-04-06 2012-05-07   -0.40791597    0.24751971   31
BAN2 2012-05-08 2013-01-14    1.07693958    0.07056796  245
BARH 1998-10-03 1999-01-22    0.51409645    0.04256040  106
BARH 1999-01-23 2002-03-08    0.37089374    0.01546419  977
BARH 2002-03-09 2002-04-17    0.07826837    0.07191082   35
BARH 2002-04-18 2004-04-15    0.48872330    0.01934789  599
BARH 2004-04-16 2005-03-17    0.34308139    0.02961026  294
BARH 2005-03-18 2007-05-08    0.57878613    0.02279581  535
BARH 2007-05-19 2014-01-10    0.20172624    0.01064929 2144
BARH 2014-01-11 2015-09-30    0.12267773    0.02124575  553
BARH 2015-10-01 2018-08-10    0.19481668    0.01554270  986
BARH 2018-08-11 2018-10-05    1.15557261    0.11373840   48
BARH 2018-10-08 2022-10-13    0.23168396    0.01365546 1253
BARH 2022-10-14 2025-12-30    0.10356624    0.01532252 1036
BDOS 2004-06-12 2009-03-25   -0.43112184    0.03527244 1039
BDOS 2009-03-26 2009-05-03   -1.42039937    0.19722071   30
BDOS 2009-05-04 2013-12-09   -0.16664886    0.03260061 1234
BHR1 1996-06-24 1997-01-31    1.88377393    0.08516133  152
BHR1 1997-02-02 1997-06-27    1.45107309    0.08953574   88
BHR1 1997-06-28 1998-03-09    3.00297563    0.07978829  170
